image_id,capture_id,camera_id,image_path,timestamp,width,height,blur_score,exposure_status,annotation_status
S004_SE01_CAP000128_CAM01,CAP000128,CAM01,02_data\private_raw\S004\SE01\CAM01\S004_SE01_CAP000128_CAM01.jpg,2026-08-28T15:17:36.853+00:00,1920,1080,208.36,auto,unannotated
S004_SE01_CAP000128_CAM02,CAP000128,CAM02,02_data\private_raw\S004\SE01\CAM02\S004_SE01_CAP000128_CAM02.jpg,2026-08-28T15:17:36.885+00:00,1920,1080,240.38,auto,unannotated
S004_SE01_CAP000129_CAM01,CAP000129,CAM01,02_data\private_raw\S004\SE01\CAM01\S004_SE01_CAP000129_CAM01.jpg,2026-08-28T15:17:38.897+00:00,1920,1080,250.56,auto,unannotated
S004_SE01_CAP000129_CAM02,CAP000129,CAM02,02_data\private_raw\S004\SE01\CAM02\S004_SE01_CAP000129_CAM02.jpg,2026-08-28T15:17:38.950+00:00,1920,1080,239.05,auto,unannotated
S004_SE01_CAP000130_CAM01,CAP000130,CAM01,02_data\private_raw\S004\SE01\CAM01\S004_SE01_CAP000130_CAM01.jpg,2026-08-28T15:17:40.861+00:00,1920,1080,238.32,auto,unannotated
S004_SE01_CAP000130_CAM02,CAP000130,CAM02,02_data\private_raw\S004\SE01\CAM02\S004_SE01_CAP000130_CAM02.jpg,2026-08-28T15:17:40.881+00:00,1920,1080,240.62,auto,unannotated
S004_SE01_CAP000131_CAM01,CAP000131,CAM01,02_data\private_raw\S004\SE01\CAM01\S004_SE01_CAP000131_CAM01.jpg,2026-08-28T15:17:42.391+00:00,1920,1080,53.92,auto,unannotated
S004_SE01_CAP000131_CAM02,CAP000131,CAM02,02_data\private_raw\S004\SE01\CAM02\S004_SE01_CAP000131_CAM02.jpg,2026-08-28T15:17:42.350+00:00,1920,1080,239.79,auto,unannotated
S004_SE01_CAP000132_CAM01,CAP000132,CAM01,02_data\private_raw\S004\SE01\CAM01\S004_SE01_CAP000132_CAM01.jpg,2026-08-28T15:17:49.599+00:00,1920,1080,204.8,auto,unannotated
S004_SE01_CAP000132_CAM02,CAP000132,CAM02,02_data\private_raw\S004\SE01\CAM02\S004_SE01_CAP000132_CAM02.jpg,2026-08-28T15:17:49.600+00:00,1920,1080,272.34,auto,unannotated
S004_SE01_CAP000133_CAM01,CAP000133,CAM01,02_data\private_raw\S004\SE01\CAM01\S004_SE01_CAP000133_CAM01.jpg,2026-08-28T15:17:51.097+00:00,1920,1080,254.72,auto,unannotated
S004_SE01_CAP000133_CAM02,CAP000133,CAM02,02_data\private_raw\S004\SE01\CAM02\S004_SE01_CAP000133_CAM02.jpg,2026-08-28T15:17:51.104+00:00,1920,1080,273.86,auto,unannotated
S004_SE01_CAP000134_CAM01,CAP000134,CAM01,02_data\private_raw\S004\SE01\CAM01\S004_SE01_CAP000134_CAM01.jpg,2026-08-28T15:17:52.781+00:00,1920,1080,262.69,auto,unannotated
S004_SE01_CAP000134_CAM02,CAP000134,CAM02,02_data\private_raw\S004\SE01\CAM02\S004_SE01_CAP000134_CAM02.jpg,2026-08-28T15:17:52.787+00:00,1920,1080,272.07,auto,unannotated
S004_SE01_CAP000135_CAM01,CAP000135,CAM01,02_data\private_raw\S004\SE01\CAM01\S004_SE01_CAP000135_CAM01.jpg,2026-08-28T15:17:54.636+00:00,1920,1080,254.34,auto,unannotated
S004_SE01_CAP000135_CAM02,CAP000135,CAM02,02_data\private_raw\S004\SE01\CAM02\S004_SE01_CAP000135_CAM02.jpg,2026-08-28T15:17:54.649+00:00,1920,1080,273.74,auto,unannotated
S004_SE01_CAP000136_CAM01,CAP000136,CAM01,02_data\private_raw\S004\SE01\CAM01\S004_SE01_CAP000136_CAM01.jpg,2026-08-28T15:17:56.374+00:00,1920,1080,116.03,auto,unannotated
S004_SE01_CAP000136_CAM02,CAP000136,CAM02,02_data\private_raw\S004\SE01\CAM02\S004_SE01_CAP000136_CAM02.jpg,2026-08-28T15:17:56.358+00:00,1920,1080,271.85,auto,unannotated
S004_SE01_CAP000137_CAM01,CAP000137,CAM01,02_data\private_raw\S004\SE01\CAM01\S004_SE01_CAP000137_CAM01.jpg,2026-08-28T15:18:17.504+00:00,1920,1080,249.52,auto,unannotated
S004_SE01_CAP000137_CAM02,CAP000137,CAM02,02_data\private_raw\S004\SE01\CAM02\S004_SE01_CAP000137_CAM02.jpg,2026-08-28T15:18:17.506+00:00,1920,1080,266.21,auto,unannotated
S004_SE01_CAP000138_CAM01,CAP000138,CAM01,02_data\private_raw\S004\SE01\CAM01\S004_SE01_CAP000138_CAM01.jpg,2026-08-28T15:18:19.479+00:00,1920,1080,55.66,auto,unannotated
S004_SE01_CAP000138_CAM02,CAP000138,CAM02,02_data\private_raw\S004\SE01\CAM02\S004_SE01_CAP000138_CAM02.jpg,2026-08-28T15:18:19.496+00:00,1920,1080,265.98,auto,unannotated
S004_SE01_CAP000139_CAM01,CAP000139,CAM01,02_data\private_raw\S004\SE01\CAM01\S004_SE01_CAP000139_CAM01.jpg,2026-08-28T15:18:26.610+00:00,1920,1080,114.49,auto,unannotated
S004_SE01_CAP000139_CAM02,CAP000139,CAM02,02_data\private_raw\S004\SE01\CAM02\S004_SE01_CAP000139_CAM02.jpg,2026-08-28T15:18:26.599+00:00,1920,1080,260.96,auto,unannotated
S004_SE01_CAP000140_CAM01,CAP000140,CAM01,02_data\private_raw\S004\SE01\CAM01\S004_SE01_CAP000140_CAM01.jpg,2026-08-28T15:18:28.479+00:00,1920,1080,256.47,auto,unannotated
S004_SE01_CAP000140_CAM02,CAP000140,CAM02,02_data\private_raw\S004\SE01\CAM02\S004_SE01_CAP000140_CAM02.jpg,2026-08-28T15:18:28.454+00:00,1920,1080,262.43,auto,unannotated
S004_SE01_CAP000141_CAM01,CAP000141,CAM01,02_data\private_raw\S004\SE01\CAM01\S004_SE01_CAP000141_CAM01.jpg,2026-08-28T15:18:30.824+00:00,1920,1080,53.08,auto,unannotated
S004_SE01_CAP000141_CAM02,CAP000141,CAM02,02_data\private_raw\S004\SE01\CAM02\S004_SE01_CAP000141_CAM02.jpg,2026-08-28T15:18:30.793+00:00,1920,1080,263.24,auto,unannotated
S004_SE01_CAP000142_CAM01,CAP000142,CAM01,02_data\private_raw\S004\SE01\CAM01\S004_SE01_CAP000142_CAM01.jpg,2026-08-28T15:18:39.231+00:00,1920,1080,84.66,auto,unannotated
S004_SE01_CAP000142_CAM02,CAP000142,CAM02,02_data\private_raw\S004\SE01\CAM02\S004_SE01_CAP000142_CAM02.jpg,2026-08-28T15:18:39.232+00:00,1920,1080,243.17,auto,unannotated
S004_SE01_CAP000143_CAM01,CAP000143,CAM01,02_data\private_raw\S004\SE01\CAM01\S004_SE01_CAP000143_CAM01.jpg,2026-08-28T15:18:42.406+00:00,1920,1080,261.34,auto,unannotated
S004_SE01_CAP000143_CAM02,CAP000143,CAM02,02_data\private_raw\S004\SE01\CAM02\S004_SE01_CAP000143_CAM02.jpg,2026-08-28T15:18:42.424+00:00,1920,1080,243.19,auto,unannotated
S004_SE01_CAP000144_CAM01,CAP000144,CAM01,02_data\private_raw\S004\SE01\CAM01\S004_SE01_CAP000144_CAM01.jpg,2026-08-28T15:18:44.437+00:00,1920,1080,255.73,auto,unannotated
S004_SE01_CAP000144_CAM02,CAP000144,CAM02,02_data\private_raw\S004\SE01\CAM02\S004_SE01_CAP000144_CAM02.jpg,2026-08-28T15:18:44.406+00:00,1920,1080,243.34,auto,unannotated
S004_SE01_CAP000145_CAM01,CAP000145,CAM01,02_data\private_raw\S004\SE01\CAM01\S004_SE01_CAP000145_CAM01.jpg,2026-08-28T15:18:46.079+00:00,1920,1080,263.32,auto,unannotated
S004_SE01_CAP000145_CAM02,CAP000145,CAM02,02_data\private_raw\S004\SE01\CAM02\S004_SE01_CAP000145_CAM02.jpg,2026-08-28T15:18:46.066+00:00,1920,1080,244.5,auto,unannotated
S004_SE01_CAP000146_CAM01,CAP000146,CAM01,02_data\private_raw\S004\SE01\CAM01\S004_SE01_CAP000146_CAM01.jpg,2026-08-28T15:18:48.036+00:00,1920,1080,53.34,auto,unannotated
S004_SE01_CAP000146_CAM02,CAP000146,CAM02,02_data\private_raw\S004\SE01\CAM02\S004_SE01_CAP000146_CAM02.jpg,2026-08-28T15:18:48.009+00:00,1920,1080,241.89,auto,unannotated
S004_SE01_CAP000147_CAM01,CAP000147,CAM01,02_data\private_raw\S004\SE01\CAM01\S004_SE01_CAP000147_CAM01.jpg,2026-08-28T15:18:56.023+00:00,1920,1080,228.76,auto,unannotated
S004_SE01_CAP000147_CAM02,CAP000147,CAM02,02_data\private_raw\S004\SE01\CAM02\S004_SE01_CAP000147_CAM02.jpg,2026-08-28T15:18:55.978+00:00,1920,1080,228.64,auto,unannotated
S004_SE01_CAP000148_CAM01,CAP000148,CAM01,02_data\private_raw\S004\SE01\CAM01\S004_SE01_CAP000148_CAM01.jpg,2026-08-28T15:19:06.582+00:00,1920,1080,121.76,auto,unannotated
S004_SE01_CAP000148_CAM02,CAP000148,CAM02,02_data\private_raw\S004\SE01\CAM02\S004_SE01_CAP000148_CAM02.jpg,2026-08-28T15:19:06.601+00:00,1920,1080,245.76,auto,unannotated
S004_SE01_CAP000149_CAM01,CAP000149,CAM01,02_data\private_raw\S004\SE01\CAM01\S004_SE01_CAP000149_CAM01.jpg,2026-08-28T15:19:08.822+00:00,1920,1080,266.81,auto,unannotated
S004_SE01_CAP000149_CAM02,CAP000149,CAM02,02_data\private_raw\S004\SE01\CAM02\S004_SE01_CAP000149_CAM02.jpg,2026-08-28T15:19:08.862+00:00,1920,1080,244.97,auto,unannotated
S004_SE01_CAP000150_CAM01,CAP000150,CAM01,02_data\private_raw\S004\SE01\CAM01\S004_SE01_CAP000150_CAM01.jpg,2026-08-28T15:19:11.142+00:00,1920,1080,194.84,auto,unannotated
S004_SE01_CAP000150_CAM02,CAP000150,CAM02,02_data\private_raw\S004\SE01\CAM02\S004_SE01_CAP000150_CAM02.jpg,2026-08-28T15:19:11.127+00:00,1920,1080,244.76,auto,unannotated
S004_SE01_CAP000151_CAM01,CAP000151,CAM01,02_data\private_raw\S004\SE01\CAM01\S004_SE01_CAP000151_CAM01.jpg,2026-08-28T15:19:13.730+00:00,1920,1080,261.34,auto,unannotated
S004_SE01_CAP000151_CAM02,CAP000151,CAM02,02_data\private_raw\S004\SE01\CAM02\S004_SE01_CAP000151_CAM02.jpg,2026-08-28T15:19:13.718+00:00,1920,1080,245.49,auto,unannotated
S004_SE01_CAP000152_CAM01,CAP000152,CAM01,02_data\private_raw\S004\SE01\CAM01\S004_SE01_CAP000152_CAM01.jpg,2026-08-28T15:19:25.800+00:00,1920,1080,207.53,auto,unannotated
S004_SE01_CAP000152_CAM02,CAP000152,CAM02,02_data\private_raw\S004\SE01\CAM02\S004_SE01_CAP000152_CAM02.jpg,2026-08-28T15:19:25.818+00:00,1920,1080,235.9,auto,unannotated
S004_SE01_CAP000153_CAM01,CAP000153,CAM01,02_data\private_raw\S004\SE01\CAM01\S004_SE01_CAP000153_CAM01.jpg,2026-08-28T15:19:28.259+00:00,1920,1080,180.57,auto,unannotated
S004_SE01_CAP000153_CAM02,CAP000153,CAM02,02_data\private_raw\S004\SE01\CAM02\S004_SE01_CAP000153_CAM02.jpg,2026-08-28T15:19:28.267+00:00,1920,1080,237.08,auto,unannotated
S004_SE01_CAP000154_CAM01,CAP000154,CAM01,02_data\private_raw\S004\SE01\CAM01\S004_SE01_CAP000154_CAM01.jpg,2026-08-28T15:19:30.429+00:00,1920,1080,222.04,auto,unannotated
S004_SE01_CAP000154_CAM02,CAP000154,CAM02,02_data\private_raw\S004\SE01\CAM02\S004_SE01_CAP000154_CAM02.jpg,2026-08-28T15:19:30.452+00:00,1920,1080,236.01,auto,unannotated
S004_SE01_CAP000155_CAM01,CAP000155,CAM01,02_data\private_raw\S004\SE01\CAM01\S004_SE01_CAP000155_CAM01.jpg,2026-08-28T15:19:32.325+00:00,1920,1080,235.18,auto,unannotated
S004_SE01_CAP000155_CAM02,CAP000155,CAM02,02_data\private_raw\S004\SE01\CAM02\S004_SE01_CAP000155_CAM02.jpg,2026-08-28T15:19:32.332+00:00,1920,1080,233.05,auto,unannotated
S004_SE01_CAP000156_CAM01,CAP000156,CAM01,02_data\private_raw\S004\SE01\CAM01\S004_SE01_CAP000156_CAM01.jpg,2026-08-28T15:19:34.685+00:00,1920,1080,62.87,auto,unannotated
S004_SE01_CAP000156_CAM02,CAP000156,CAM02,02_data\private_raw\S004\SE01\CAM02\S004_SE01_CAP000156_CAM02.jpg,2026-08-28T15:19:34.647+00:00,1920,1080,235.94,auto,unannotated
